"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","CDSD","DSND","DSNW","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"US1NYRL0011","41.143928","-74.040828","175.0","2023-08",,,,,,,,"1.22",,,"5.25",,,,,,,,
"US1NYRL0011","41.143928","-74.040828","175.0","2023-09",,,,,,,,"2.65",,,"12.70",,,,,,,,
"US1NYRL0011","41.143928","-74.040828","175.0","2023-10",,,,,,,,"1.24",,,"4.23",,,,,,,,
"US1NYRL0011","41.143928","-74.040828","175.0","2023-11",,,,,,,,,,,"3.27",,,,,,,,
"US1NYRL0011","41.143928","-74.040828","175.0","2023-12",,,,,,,,"3.85",,,"9.07",,,,,,,,
"US1NYRL0011","41.143928","-74.040828","175.0","2024-01",,,,,,,,"3.84",,,"6.58",,,,,,,,
"US1NYRL0011","41.143928","-74.040828","175.0","2024-03",,,,,,,,"1.85",,,"7.37",,,,,,,,
"US1NYRL0011","41.143928","-74.040828","175.0","2024-04",,,,,,,,,,,"4.98",,,,,,,,
"US1NYRL0011","41.143928","-74.040828","175.0","2024-05",,,,,,,,"0.59",,,"3.74",,,,,,,,
"US1NYRL0011","41.143928","-74.040828","175.0","2024-07",,,,,,,,"2.06",,,"5.26",,,,,,,,
"US1NYRL0011","41.143928","-74.040828","175.0","2024-09",,,,,,,,"0.48",,,"1.66",,,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2023-01",,,"0","0",,"0","0.0","2.03",,,"5.66","0.0",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2023-02",,,"1","1",,"6","6.0","0.76",,,"1.28","6.2",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2023-03",,,"2","0",,"6","0.0","1.15",,,"3.11","0.0",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2023-04",,,"0","0",,"0","0.0","1.63",,,"4.63","0.0",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2023-05",,,"0","0",,"0","0.0","2.12",,,"2.92","0.0",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2023-06",,,,"0",,,"0.0","2.70",,,"5.21","0.0",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2023-07",,,"0","0",,"0","0.0","1.80",,,"7.85","0.0",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2023-09",,,"0","0",,"0","0.0","1.64",,,"9.30","0.0",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2023-10",,,"0","0",,"0","0.0","0.98",,,"4.69","0.0",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2023-11",,,"0","0",,"0","0.0","1.68",,,"3.18","0.0",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2023-12",,,,"0",,,"0.0","5.24",,,"11.49","0.0",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2024-01",,,"12","4",,"6","5.5","3.34",,,"8.05","9.5",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2024-02",,,"10","3",,"7","4.8","0.54",,,"1.97","11.4",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2024-03",,,"0","0",,"0","0.0","2.22",,,"8.09","0.0",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2024-04",,,"0","0",,"0","0.0","1.54",,,"4.27","0.0",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2024-05",,,"0","0",,"0","0.0","0.80",,,"4.85","0.0",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2024-06",,,"0","0",,"0","0.0","0.61",,,"1.62","0.0",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2024-07",,,"0","0",,"0","0.0","0.90",,,"3.04","0.0",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2024-08",,,,"0",,,"0.0","2.18",,,"8.27","0.0",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2024-09",,,"0","0",,"0","0.0","0.52",,,"1.35","0.0",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2024-10",,,,"0",,,"0.0","0.02",,,"0.02","0.0",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2024-11",,,"1","1",,"1","1.0","1.52",,,"3.54","1.0",,,,,,,
"US1NJBG0023","41.01905","-74.233383","149.4","2024-12",,,"9","3",,"4","4.0","1.09",,,"4.50","6.5",,,,,,,
"US1NYRL0013","41.0916807","-74.0593445","160.6","2023-03",,,,,,,,,,,"3.00",,,,,,,,
"US1NYRL0013","41.0916807","-74.0593445","160.6","2023-05",,,,"0",,,"0.0","1.83",,,"2.56","0.0",,,,,,,
"US1NYRL0013","41.0916807","-74.0593445","160.6","2023-06",,,"0","0",,"0","0.0","1.43",,,"4.67","0.0",,,,,,,
"US1NYRL0013","41.0916807","-74.0593445","160.6","2023-07",,,"0","0",,"0","0.0","2.78",,,"9.58","0.0",,,,,,,
"US1NYRL0013","41.0916807","-74.0593445","160.6","2023-08",,,"0","0",,"0","0.0","1.29",,,"5.00","0.0",,,,,,,
"US1NYRL0013","41.0916807","-74.0593445","160.6","2023-09",,,"0","0",,"0","0.0","1.93",,,"11.45","0.0",,,,,,,
"US1NYRL0013","41.0916807","-74.0593445","160.6","2023-10",,,,"0",,,"0.0","1.31",,,"4.31","0.0",,,,,,,
"US1NYRL0013","41.0916807","-74.0593445","160.6","2023-11",,,"0","0",,"0","0.0","1.33",,,"2.90","0.0",,,,,,,
"US1NYRL0013","41.0916807","-74.0593445","160.6","2023-12",,,"0","0",,"0","0.0","3.24",,,"7.68","0.0",,,,,,,
"US1NYRL0013","41.0916807","-74.0593445","160.6","2024-01",,,"12","2",,"4","4.1","3.03",,,"6.83","7.6",,,,,,,
"US1NYRL0013","41.0916807","-74.0593445","160.6","2024-02",,,"10","3",,"7","4.8","0.51",,,"2.11","11.7",,,,,,,
"US1NYRL0013","41.0916807","-74.0593445","160.6","2024-03",,,"0","0",,"0","0.1","1.64",,,"6.85","0.1",,,,,,,
"US1NYRL0013","41.0916807","-74.0593445","160.6","2024-05",,,,"0",,,"0.0","1.07",,,"4.13","0.0",,,,,,,
"US1NYRL0013","41.0916807","-74.0593445","160.6","2024-06",,,"0","0",,"0","0.0","0.81",,,"2.66","0.0",,,,,,,
"US1NYRL0013","41.0916807","-74.0593445","160.6","2024-07",,,"0","0",,"0","0.0","1.12",,,"3.64","0.0",,,,,,,
"US1NYRL0013","41.0916807","-74.0593445","160.6","2024-08",,,"0","0",,"0","0.0","2.60",,,"8.73","0.0",,,,,,,
"US1NYRL0013","41.0916807","-74.0593445","160.6","2024-09",,,"0","0",,"0","0.0","0.41",,,"1.48","0.0",,,,,,,
"US1NYRL0013","41.0916807","-74.0593445","160.6","2024-10",,,"0","0",,"0","0.0","0.01",,,"0.01","0.0",,,,,,,
"US1NYRL0013","41.0916807","-74.0593445","160.6","2024-11",,,"2","1",,"2","2.2","1.43",,,"3.41","2.3",,,,,,,
"USW00054787","40.73443","-73.41637","22.8","2023-01","8.5","0",,,"27",,,,"65","2343",,,"42.2","48.5","35.8","180","290","32.0","42"
"USW00054787","40.73443","-73.41637","22.8","2023-02","8.9","0",,,"4",,,,"70","3070",,,"39.1","47.7","30.5","320","320","33.1","52"
"USW00054787","40.73443","-73.41637","22.8","2023-03","10.1","0",,,"28",,,,"63","3745",,,"43.2","50.9","35.5","100","100","33.1","46"
"USW00054787","40.73443","-73.41637","22.8","2023-04","8.9","18",,,"30",,,"1.34","86","4073","3.42",,"54.7","63.0","46.3","90","80","25.9","40"
"USW00054787","40.73443","-73.41637","22.8","2023-05","8.1","38",,,"41",,,"1.42","85","4234","1.67",,"60.4","69.9","51.0","170","300","25.1","35"
"USW00054787","40.73443","-73.41637","22.8","2023-06","7.6","163",,,"49",,,"0.53","83","4255","2.49",,"68.5","76.6","60.3","10","20","30.0","40"
"USW00054787","40.73443","-73.41637","22.8","2023-07","7.8","574",,,"63",,,"0.72","92","0","2.73",,"78.3","85.5","71.0","190","300","28.0","39"
"USW00054787","40.73443","-73.41637","22.8","2023-08","8.1","870",,,"61",,,"0.65","89","0","3.60",,"74.6","81.6","67.5","200","310","25.9","36"
"USW00054787","40.73443","-73.41637","22.8","2023-09","8.1","1050",,,"52",,,"3.21","94","35","5.28",,"69.8","76.7","62.9","80","90","30.0","38"
"USW00054787","40.73443","-73.41637","22.8","2023-10","6.7","1074",,,"43",,,"0.56","82","222","1.91",,"59.8","67.8","51.7","160","290","23.0","39"
"USW00054787","40.73443","-73.41637","22.8","2023-11","7.4","1074",,,"26",,,"1.05","66","833","1.61",,"44.6","53.3","36.0","120","130","33.1","45"
"USW00054787","40.73443","-73.41637","22.8","2023-12","7.6","1074",,,"25",,,"3.20","61","1516","7.72",,"43.0","49.5","36.5","140","130","38.0","55"
"USW00054787","40.73443","-73.41637","22.8","2024-01","8.9","0",,,"17",,,"1.73","59","2416","4.47",,"36.0","41.7","30.2","150","140","40.9","59"
"USW00054787","40.73443","-73.41637","22.8","2024-02","8.5","0",,,"20",,,"0.36","57","3214","1.17",,"37.5","44.2","30.7","300","280","30.0","52"
"USW00054787","40.73443","-73.41637","22.8","2024-03","10.3","0",,,"27",,,"2.40","72","3780","8.54",,"46.7","54.6","38.9","280","320","30.0","52"
"USW00054787","40.73443","-73.41637","22.8","2024-04","9.6","7",,,"34",,,"0.99","83","4189","2.81",,"51.6","59.6","43.5","160","90","33.1","51"
"USW00054787","40.73443","-73.41637","22.8","2024-05",,,,,,,,"0.30",,,"1.63",,,,,,,,
"USW00054787","40.73443","-73.41637","22.8","2024-06",,,,,"60",,,"1.02","92",,"2.67",,"73.3","81.4","65.2","170","200","28.0","39"
"USW00054787","40.73443","-73.41637","22.8","2024-07","8.1",,,,"63",,,"0.75","92","0","2.78",,"77.1","83.9","70.4","200","200","30.0","44"
"USW00054787","40.73443","-73.41637","22.8","2024-08","7.4",,,,"55",,,"3.22","93","0","7.63",,"74.6","82.2","67.0","170","160","31.1","46"
"USW00054787","40.73443","-73.41637","22.8","2024-09","7.2",,,,"52",,,"0.21","86","11","0.36",,"67.9","75.5","60.2","200","360","21.9","32"
"USW00054787","40.73443","-73.41637","22.8","2024-10","6.7",,,,"39",,,"0.06","81","189","0.06",,"59.5","69.5","49.4","290","270","25.1","43"
"USW00054787","40.73443","-73.41637","22.8","2024-11","8.7",,,,"31",,,"1.64","81","634","2.73",,"50.4","58.9","41.8","260","320","28.0","42"
"USW00054787","40.73443","-73.41637","22.8","2024-12","8.3",,,,"11",,,"1.20","61","1507","4.76",,"36.8","44.1","29.5","180","180","33.1","50"
"US1NYWC0049","40.9382","-73.72872","9.8","2024-01",,,,,,,,,,,"5.94",,,,,,,,
"US1NYWC0049","40.9382","-73.72872","9.8","2024-03",,,,,,,,"3.62",,,"10.08",,,,,,,,
"US1NYWC0049","40.9382","-73.72872","9.8","2024-05",,,,,,,,"1.20",,,"4.29",,,,,,,,
"US1NYWC0049","40.9382","-73.72872","9.8","2024-10",,,,"0",,,"0.0","0.17",,,"0.20","0.0",,,,,,,
"US1NYWC0049","40.9382","-73.72872","9.8","2024-11",,,,,,,,"1.37",,,"2.56",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2023-01",,,,,,,,"1.06",,,"3.66",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2023-02",,,,,,,,"0.54",,,"1.78",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2023-04",,,,,,,,"2.02",,,"5.90",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2023-05",,,,,,,,"2.32",,,"3.16",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2023-06",,,,,,,,"0.99",,,"2.92",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2023-07",,,,,,,,"0.89",,,"4.81",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2023-08",,,,,,,,"1.65",,,"5.03",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2023-09",,,,,,,,"2.56",,,"12.54",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2023-10",,,,,,,,"0.98",,,"2.23",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2023-11",,,,,,,,"1.46",,,"1.85",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2023-12",,,,,,,,"2.88",,,"9.22",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2024-01",,,,,,,,"2.23",,,"6.95",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2024-02",,,,,,,,"0.81",,,"2.05",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2024-04",,,,,,,,"1.38",,,"4.56",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2024-06",,,,,,,,"1.30",,,"2.66",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2024-07",,,,,,,,"1.15",,,"3.17",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2024-08",,,,,,,,"4.36",,,"9.19",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2024-10",,,,"0",,,"0.0","0.00",,,"0.00","0.0",,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2024-11",,,,,,,,"1.02",,,"2.89",,,,,,,,
"US1NJMN0012","40.320403","-74.19268","32.6","2024-12",,,,,,,,"0.70",,,"3.60",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2023-01",,,,,,,,"1.12",,,"3.73",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2023-02",,,,,,,,"0.60",,,"1.70",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2023-03",,,,,,,,"1.35",,,"3.60",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2023-04",,,,,,,,"1.75",,,"5.46",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2023-05",,,,,,,,"2.13",,,"2.89",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2023-06",,,,,,,,"0.45",,,"1.55",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2023-07",,,,,,,,"1.82",,,"5.56",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2023-08",,,,,,,,"1.15",,,"5.11",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2023-09",,,,,,,,"2.15",,,"12.14",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2023-10",,,,,,,,"1.00",,,"2.65",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2023-11",,,,,,,,"1.50",,,"1.86",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2023-12",,,,,,,,"2.42",,,"8.97",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2024-03",,,,,,,,"2.57",,,"9.38",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2024-04",,,,,,,,"0.48",,,"1.36",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2024-05",,,,,,,,"0.72",,,"2.90",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2024-06",,,,,,,,"1.27",,,"3.46",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2024-07",,,,,,,,"0.94",,,"3.71",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2024-08",,,,,,,,"2.90",,,"8.07",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2024-09",,,,,,,,"1.14",,,"1.80",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2024-10",,,,"0",,,"0.0","0.01",,,"0.01","0.0",,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2024-11",,,,,,,,"0.87",,,"2.90",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2024-12",,,,,,,,"0.73",,,"2.78",,,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2023-01",,,"0","0",,"0","0.5","1.29",,,"5.30","0.8",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2023-02",,,"2","2",,"5","2.8","0.48",,,"1.78","5.2",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2023-03",,,"4","3",,"3","2.7","1.06",,,"3.69","6.0",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2023-04",,,"0","0",,"0","0.0","2.53",,,"8.14","0.0",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2023-05",,,"0","0",,"0","0.0","0.56",,,"1.35","0.0",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2023-06",,,"0","0",,"0","0.0","1.52",,,"3.56","0.0",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2023-07",,,"0","0",,"0","0.0","1.38",,,"5.79","0.0",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2023-08",,,"0","0",,"0","0.0","1.43",,,"4.76","0.0",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2023-09",,,"0","0",,"0","0.0","2.44",,,"9.39","0.0",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2023-10",,,"0","0",,"0","0.0","1.00",,,"3.78","0.0",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2023-11",,,"0","0",,"0","0.0","1.85",,,"4.53","0.0",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2023-12",,,"0","0",,"0","0.0","4.10",,,"10.43","0.0",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2024-01",,,"10","3",,"4","3.5","3.38",,,"7.92","7.8",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2024-02",,,"6","2",,"8","8.5","0.68",,,"2.02","11.3",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2024-03",,,"0","0",,"0","0.0","2.93",,,"9.36","0.0",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2024-04",,,"0","0",,"0","0.0","1.22",,,"4.31","0.0",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2024-05",,,"0","0",,"0","0.0","1.31",,,"5.18","0.0",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2024-06",,,"0","0",,"0","0.0","1.27",,,"2.90","0.0",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2024-07",,,"0","0",,"0","0.0","0.66",,,"2.99","0.0",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2024-08",,,"0","0",,"0","0.0","4.39",,,"13.41","0.0",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2024-09",,,"0","0",,"0","0.0","0.42",,,"1.23","0.0",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2024-10",,,"0","0",,"0","0.0","0.00",,,"0.00","0.0",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2024-11",,,"0","0",,"0","0.0","1.70",,,"3.40","0.0",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2024-12",,,"4","2",,"4","3.4","0.96",,,"4.70","5.6",,,,,,,
"US1NJMS0078","40.900506","-74.416369","149.0","2023-07",,,,,,,,"2.50",,,"7.97",,,,,,,,
"US1NJMS0078","40.900506","-74.416369","149.0","2023-08",,,,,,,,"1.72",,,"5.66",,,,,,,,
"USC00283704","40.7481","-74.152","7.3","2023-01",,"0","0","0","27","0","0.0","1.52","65","2444","5.16","0.0","41.9","47.8","35.9",,,,
"USC00283704","40.7481","-74.152","7.3","2023-02",,"0","1","1","3","2","2.5","0.67","68","3183","1.53","2.8","38.6","47.8","29.4",,,,
"USC00283704","40.7481","-74.152","7.3","2023-03",,"0","1","0","29","1","0.5","1.48","63","3885","3.91","0.8","42.4","50.2","34.6",,,,
"USC00283704","40.7481","-74.152","7.3","2023-04",,"37","0","0","32","0","0.0","2.25","94","4173","6.99","0.0","56.6","66.8","46.5",,,,
"USC00283704","40.7481","-74.152","7.3","2023-05",,"74","0","0","43","0","0.0","2.85","89","4303","3.91","0.0","62.0","72.8","51.2",,,,
"USC00283704","40.7481","-74.152","7.3","2023-06",,"238","0","0","49","0","0.0","1.06","93","4315","2.57","0.0","70.1","79.5","60.7",,,,
"USC00283704","40.7481","-74.152","7.3","2023-07",,"712","0","0","62","0","0.0","0.68","97","0","4.05","0.0","80.3","89.5","71.0",,,,
"USC00283704","40.7481","-74.152","7.3","2023-08",,"1025","0","0","61","0","0.0","1.03","92","0","6.86","0.0","75.1","83.6","66.6",,,,
"USC00283704","40.7481","-74.152","7.3","2023-09",,"1206","0","0","49","0","0.0","1.39","96","54","8.57","0.0","69.2","77.5","61.0",,,,
"USC00283704","40.7481","-74.152","7.3","2023-10",,"1245","0","0","42","0","0.0","2.44","87","246","6.44","0.0","60.1","69.5","50.6",,,,
"USC00283704","40.7481","-74.152","7.3","2023-11",,"1245","0","0","25","0","0.0","2.62","68","857","3.47","0.0","44.6","53.5","35.7",,,,
"USC00283704","40.7481","-74.152","7.3","2023-12",,"1245","0","0","24","0","0.0","3.20","61","1559","8.85","0.0","42.3","49.0","35.7",,,,
"USC00283704","40.7481","-74.152","7.3","2024-01",,"0","7","2","16","1","1.0","2.60","59","2495","6.30","2.9","34.8","40.7","28.9",,,,
"USC00283704","40.7481","-74.152","7.3","2024-02",,"0","8","3","21","4","3.7","0.49","60","3297","2.31","9.5","37.3","45.2","29.5",,,,
"USC00283704","40.7481","-74.152","7.3","2024-03",,"0","0","0","27","0","0.0","3.46","72","3900","9.41","0.0","45.6","53.5","37.6",,,,
"USC00283704","40.7481","-74.152","7.3","2024-04",,"8","0","0","36","0","0.0","1.86","88","4257","5.22","0.0","53.4","62.5","44.3",,,,
"USC00283704","40.7481","-74.152","7.3","2024-05",,"115","0","0","40","0","0.0","0.77","88","4353","3.88","0.0","65.3","74.4","56.3",,,,
"USC00283704","40.7481","-74.152","7.3","2024-06",,"470","0","0","56","0","0.0","0.55","100","4353","1.63","0.0","76.8","86.9","66.7",,,,
"USC00283704","40.7481","-74.152","7.3","2024-07",,"965","0","0","62","0","0.0","1.53","101","0","4.55","0.0","81.0","90.5","71.4",,,,
"USC00283704","40.7481","-74.152","7.3","2024-08",,"1319","0","0","56","0","0.0","2.38","100","0","10.83","0.0","76.4","86.0","66.8",,,,
"USC00283704","40.7481","-74.152","7.3","2024-09",,"1446","0","0","53","0","0.0","0.41","86","14","1.09","0.0","68.8","77.3","60.2",,,,
"USC00283704","40.7481","-74.152","7.3","2024-10",,"1456","0","0","40","0","0.0","0.00","84","194","0.00","0.0","59.5","70.5","48.6",,,,
"USC00283704","40.7481","-74.152","7.3","2024-11",,"1468","0","0","28","0","0.0","1.04","83","638","3.74","0.0","50.6","59.5","41.7",,,,
"USC00283704","40.7481","-74.152","7.3","2024-12",,"1468","6","2","9","3","3.0","0.93","63","1557","5.02","4.0","35.4","42.5","28.3",,,,
"USC00305816","40.71042","-74.01426","25.3","2023-03",,,"0","0","29","0","0.0","1.19","63",,"3.33","0.0","44.4","51.1","37.7",,,,
"USC00305816","40.71042","-74.01426","25.3","2023-04",,,"0","0","39","0","0.0","1.82","90",,"5.72","0.0","57.3","65.3","49.3",,,,
"USC00305816","40.71042","-74.01426","25.3","2023-05",,,"0","0","46","0","0.0","2.88","86",,"3.98","0.0","62.9","70.5","55.2",,,,
"USC00305816","40.71042","-74.01426","25.3","2023-06",,,"0","0","52","0","0.0","0.60","89",,"1.81","0.0","70.2","77.2","63.2",,,,
"USC00305816","40.71042","-74.01426","25.3","2023-07",,,"0","0","66","0","0.0","1.48","92","0","5.62","0.0","79.2","85.5","73.0",,,,
"USC00305816","40.71042","-74.01426","25.3","2023-08",,,"0","0","64","0","0.0","1.50","88","0","6.85","0.0","75.4","81.7","69.0",,,,
"USC00305816","40.71042","-74.01426","25.3","2023-09",,,"0","0","55","0","0.0","2.83","93","31","12.09","0.0","70.5","76.5","64.5",,,,
"USC00305816","40.71042","-74.01426","25.3","2023-10",,,"0","0","47","0","0.0","0.94","82","174","3.19","0.0","62.0","68.7","55.3",,,,
"USC00305816","40.71042","-74.01426","25.3","2023-11",,,"0","0","28","0","0.0","2.44","67","689","2.94","0.0","47.8","54.6","41.1",,,,
"USC00305816","40.71042","-74.01426","25.3","2023-12",,,"0","0","27","0","0.0","2.29","62","1309","7.19","0.0","45.0","50.6","39.5",,,,
"USC00305816","40.71042","-74.01426","25.3","2024-01",,"0",,,"17",,,"0.79","58","2150","3.01",,"37.9","43.2","32.6",,,,
"USC00305816","40.71042","-74.01426","25.3","2024-02",,"0",,"0","25",,"0.0","0.54","60","2880","2.05","0.0","39.8","46.1","33.6",,,,
"USC00305816","40.71042","-74.01426","25.3","2024-03",,"0","0","0","30","0","0.0","2.84","72","3432","9.31","0.0","47.2","54.3","40.1",,,,
"USC00305816","40.71042","-74.01426","25.3","2024-04",,"6","0","0","37","0","0.0","1.62","83","3731","3.84","0.0","54.5","61.4","47.6",,,,
"USC00305816","40.71042","-74.01426","25.3","2024-05",,,"0","0",,"0","0.0",,,,,"0.0",,,,,,,
"US1NJMD0045","40.5759108","-74.2846869","21.6","2023-01",,,,,,,,"1.45",,,"5.44",,,,,,,,
"US1NJMD0045","40.5759108","-74.2846869","21.6","2023-02",,,,,,,,"0.53",,,"1.54",,,,,,,,
"US1NJMD0045","40.5759108","-74.2846869","21.6","2023-03",,,,,,,,"1.59",,,"4.00",,,,,,,,
"US1NJMD0045","40.5759108","-74.2846869","21.6","2023-04",,,,,,,,"1.65",,,"5.49",,,,,,,,
"US1NJMD0045","40.5759108","-74.2846869","21.6","2023-05",,,,,,,,"2.27",,,"3.41",,,,,,,,
"US1NJMD0045","40.5759108","-74.2846869","21.6","2023-06",,,,,,,,"1.08",,,"3.54",,,,,,,,
"US1NJMD0045","40.5759108","-74.2846869","21.6","2023-08",,,,,,,,"1.40",,,"6.99",,,,,,,,
"US1NJMD0045","40.5759108","-74.2846869","21.6","2023-09",,,,,,,,"1.70",,,"11.02",,,,,,,,
"US1NJMD0045","40.5759108","-74.2846869","21.6","2023-10",,,,,,,,"0.70",,,"3.23",,,,,,,,
"US1NJMD0045","40.5759108","-74.2846869","21.6","2023-11",,,,,,,,"1.89",,,"2.96",,,,,,,,
"US1NJMD0045","40.5759108","-74.2846869","21.6","2023-12",,,,,,,,"2.74",,,"9.50",,,,,,,,
"US1NJMD0045","40.5759108","-74.2846869","21.6","2024-01",,,,,,,,"2.42",,,"6.65",,,,,,,,
"US1NJMD0045","40.5759108","-74.2846869","21.6","2024-02",,,,"1",,,"8.2","0.39",,,"1.79","9.2",,,,,,,
"US1NJMD0045","40.5759108","-74.2846869","21.6","2024-03",,,,,,,,"3.35",,,"9.50",,,,,,,,
"US1NJMD0045","40.5759108","-74.2846869","21.6","2024-04",,,,,,,,"1.87",,,"5.05",,,,,,,,
"US1NJMD0045","40.5759108","-74.2846869","21.6","2024-05",,,,,,,,"0.99",,,"4.30",,,,,,,,
"US1NJMD0045","40.5759108","-74.2846869","21.6","2024-06",,,,"0",,,"0.0","0.90",,,"2.50","0.0",,,,,,,
"US1NJMD0045","40.5759108","-74.2846869","21.6","2024-07",,,,,,,,"1.36",,,"4.81",,,,,,,,
"US1NJMD0045","40.5759108","-74.2846869","21.6","2024-08",,,,,,,,"1.70",,,"6.40",,,,,,,,
"US1NJMD0045","40.5759108","-74.2846869","21.6","2024-09",,,,"0",,,"0.0","0.80",,,"1.24","0.0",,,,,,,
"US1NJMD0045","40.5759108","-74.2846869","21.6","2024-10",,,,"0",,,"0.0","0.00",,,"0.00","0.0",,,,,,,
